iter_num,train_loss,val_loss
0,1.464416470170021,1.4605940535068511
1000,0.43264225658774375,0.44356430450081824
2000,0.3193677093535662,0.30830932511389253
3000,0.319258626922965,0.3051656105145812
4000,0.29336740598082545,0.2828758697807789
5000,0.27770463098585607,0.2655259387940168
6000,0.2536389553844929,0.24298622313141824
7000,0.22368411982804537,0.20569073437899352
8000,0.21928387856483458,0.19856115758419038
9000,0.21079836846143007,0.18681775496155023
10000,0.2104535860866308,0.18621193749457599
11000,0.1917047032788396,0.17367236217856408
12000,0.18715007634460926,0.1719058568738401
13000,0.18363197195529937,0.17377792308479548
14000,0.1680020104199648,0.15836358140036463
15000,0.16533664097636938,0.1522782827988267
16000,0.16656810424476862,0.15592216472700238
17000,0.1581630399376154,0.14824149164557457
18000,0.16765179657191037,0.15788140524923802
19000,0.1576575162447989,0.1481308777704835
20000,0.16282804850488902,0.14666985915601252
21000,0.1590178621634841,0.14923764158040284
22000,0.15574837540835143,0.1451159530542791
23000,0.15396379686519504,0.1456632878705859
24000,0.15099806368350982,0.14477672927826643
25000,0.1527269450724125,0.14371288723498582
26000,0.14929625269770622,0.14164662030339242
27000,0.150956549949944,0.14111858907155692
28000,0.15078272829577327,0.1412271399870515
29000,0.14871672106161712,0.13966843451187014
30000,0.14684566651284695,0.13924468874558807
31000,0.1522190601453185,0.14474703070148826
32000,0.14679681339859962,0.13909158632531762
33000,0.14586411643400787,0.13900645957142116
34000,0.14717883871868254,0.13902660759165883
35000,0.1434580585770309,0.1386853806786239
36000,0.1476714120544493,0.13915275118872522
37000,0.15216968630254268,0.1380246833190322
38000,0.14350679539516567,0.13764814292639493
39000,0.1421605834364891,0.13767938413470984
40000,0.14288576022535562,0.13809348034486174
41000,0.14463402957469224,0.13384764116629957
42000,0.14130741617456077,0.13568594631552697
43000,0.14414576179534197,0.13827695677429439
44000,0.14182782209292055,0.13439986625686287
45000,0.14097622613236307,0.1350998814627528
46000,0.13961303973197936,0.1354344152994454
47000,0.13928761675581336,0.13260254546627404
48000,0.1412834231853485,0.13230893393233417
49000,0.14058108008652925,0.13233276462554933
50000,0.1401766838207841,0.1334420528896153
51000,0.1412485572732985,0.13359369020164014
52000,0.13617883251979948,0.13260771379619837
53000,0.1403270341642201,0.1321111093312502
54000,0.13655770470947026,0.13163141271844506
55000,0.13787565426900983,0.13165597823634745
56000,0.13602076194435359,0.13330104273930193
57000,0.13797647585347295,0.13126794116944074
58000,0.13860434982925654,0.13098726629465818
59000,0.1358715022429824,0.13137838987261058
60000,0.1373306541107595,0.12968900785967707
61000,0.1350930789709091,0.13024225475266576
62000,0.1379888948686421,0.13207222885265946
63000,0.13509206647053362,0.1279114515632391
64000,0.13535327623039484,0.12873878886923193
65000,0.13553071024641394,0.130456168461591
66000,0.1367286087423563,0.13059496301785112
67000,0.13636036732047796,0.13028509879484773
68000,0.13513618544489145,0.1296416598819196
69000,0.13678360538557172,0.12653467737138271
70000,0.13624168980121612,0.130186228916049
71000,0.13393303859233857,0.1289878216907382
72000,0.134786495000124,0.12957297488301991
73000,0.13299988051503897,0.12808823795616628
74000,0.13538164772093297,0.1295142169073224
75000,0.1341726581081748,0.1297005799561739
76000,0.13547776816040277,0.12872672390192746
77000,0.13409040973335504,0.12830325594544412
78000,0.13398929262906312,0.13008306992053986
79000,0.13467045218870044,0.1285981493704021
80000,0.1352925988174975,0.12839159117266535
81000,0.13449682963639498,0.1273192742690444
82000,0.1306177141480148,0.12854224329814315
83000,0.13330901573598386,0.1271252150796354
84000,0.13213327601924538,0.12716237676888703
85000,0.13251494844257833,0.12646998317167163
86000,0.13327380316704512,0.12969313744828104
87000,0.13318823167681695,0.12702594143524765
88000,0.13095972578972578,0.12961052197217943
89000,0.1333344325684011,0.12711246776208282
90000,0.13272275779023768,0.1278904818892479
91000,0.13412403943017126,0.12672674726694821
92000,0.1320320633649826,0.12742589442431926
93000,0.13419930404797195,0.1267971803024411
94000,0.13174344837293028,0.12676516814902425
95000,0.13303099605441093,0.12903610233962537
96000,0.13380027797073127,0.12818928802385926
97000,0.13333478159829973,0.12851006642729043
98000,0.13423935672268272,0.12816610135510564
99000,0.13188846199586987,0.1270844529159367
100000,0.13265966565161944,0.12623085455596447
101000,0.13163682891800998,0.12781607374176382
102000,0.13274969029054046,0.12799827045947312
103000,0.13372532872110604,0.12910021878033875
104000,0.13374543329328298,0.12736067395284772
105000,0.13307155016809702,0.12824334916099905
106000,0.1321190614178777,0.12745146621391176
107000,0.1321397772319615,0.1282417071387172
108000,0.13430218751728534,0.12762317027524114
109000,0.13209608148038388,0.12818106117472053
110000,0.13310969023406505,0.1269888454861939
111000,0.1323302346020937,0.12944375374168157
112000,0.13489009889960288,0.1270151122994721
113000,0.13270343567803503,0.12871917563676835
114000,0.13300527710840107,0.1269679442308843
115000,0.13188136745244264,0.12497571875154972
116000,0.13292163657024503,0.1265038553737104
117000,0.1325180344991386,0.1291929157152772
118000,0.13326804642006754,0.12655512455105783
119000,0.13091008454561234,0.12867903318069876
120000,0.13199501011520623,0.12580722404643893
121000,0.13328990275412797,0.12659502705931663
122000,0.1335096470452845,0.12830037357285617
123000,0.13107898042351007,0.12782271082699298
124000,0.1334056308157742,0.12806522789224983
125000,0.13281883404776454,0.12758588468655943
126000,0.13381258381158115,0.12866449356824158
127000,0.13270572225376964,0.12873000467941165
128000,0.13301978060230613,0.12637312539666892
129000,0.13141625444591046,0.1286308877840638
130000,0.13476395393908025,0.1273242891728878
131000,0.13100646465271712,0.12656618059426547
132000,0.13426947393640876,0.126612831287086
133000,0.13228499640896915,0.12645969125255943
134000,0.13266818195581437,0.1271152683533728
135000,0.13284131165593863,0.1285446443334222
136000,0.13476238178089261,0.12695230349898337
137000,0.13269402074068784,0.12673621425032616
138000,0.1320611236356199,0.12747416927665473
139000,0.13431283673644065,0.12782225067541003
140000,0.1324508747495711,0.1258216782025993
141000,0.13423320693895222,0.12725505652278662
142000,0.1332336116991937,0.1262832983955741
143000,0.13299623930081725,0.12741866859793663
144000,0.13278635903447866,0.12885772294923664
145000,0.13375350074842574,0.12851823472976684
146000,0.1336753819398582,0.12845811350271105
147000,0.1339987731091678,0.12791068223491311
148000,0.13369360409677028,0.12709459187462926
149000,0.131322556912899,0.12671152919530868
150000,0.13182331189513208,0.12716852448135615
