iter_num,train_loss,val_loss
0,1.4117090388536453,1.4108606474399568
1000,0.2638323037922382,0.2368980306237936
2000,0.2377866358831525,0.21784747970849275
3000,0.22345676728338004,0.20680686271190643
4000,0.19338491829484702,0.17534706498682498
5000,0.18634399019181727,0.16626276301592588
6000,0.1509079310297966,0.12799217116087674
7000,0.1329015178196132,0.11774996770173311
8000,0.13852508343756198,0.11773330581188202
9000,0.1209973030462861,0.10429477125033736
10000,0.1258642926439643,0.11163855571299791
11000,0.1130231602564454,0.09990867501497269
12000,0.10422617161646486,0.09416302159056067
13000,0.10221008963882923,0.09207190569490194
14000,0.09564852207526564,0.0871127026360482
15000,0.09583172694593668,0.08648594559729099
16000,0.09818070153146982,0.09339390739426016
17000,0.09087674536928535,0.08411164763197303
18000,0.08915383014455437,0.0834273698143661
19000,0.09109490996971727,0.0830621899664402
20000,0.09248325670138001,0.08530476610548794
21000,0.08668409731239081,0.08014617383852601
22000,0.08965511088073254,0.0809204863011837
23000,0.0864036100320518,0.07951883712038398
24000,0.085000936165452,0.07993901730328798
25000,0.08413830551505089,0.07851755855605007
26000,0.08216380151733756,0.07871991474926472
27000,0.08202705434709788,0.07759465159103274
28000,0.08461675601825118,0.08112592481076718
29000,0.08142421226203442,0.07554495647177101
30000,0.08009002565219998,0.0772429944165051
31000,0.08304284312203526,0.0795568833053112
32000,0.08099693819880485,0.07752203013934195
33000,0.0804124018214643,0.07730475236475468
34000,0.07977850029617548,0.07661848736181855
35000,0.079209087934345,0.07605436569079757
36000,0.08044202560558915,0.0751670902185142
37000,0.07866081116348506,0.07585145241953432
38000,0.08014139036089182,0.07428137681633235
39000,0.07813371289893985,0.07493994881212711
40000,0.07838817797601223,0.07603378242254258
41000,0.07942229730263352,0.07496122389659285
42000,0.07722118291631341,0.07294790589436889
43000,0.07711490264162421,0.07276928968541324
44000,0.07587360799685121,0.07381811289116741
45000,0.07657127692364156,0.07252281490899623
46000,0.0772141258455813,0.07285783207416534
47000,0.07477699073031545,0.07249401853606105
48000,0.07612771622464061,0.07246788691356779
49000,0.07532406283169985,0.072204735301435
50000,0.0743273236118257,0.07119197483174503
51000,0.07495836524665356,0.07230374690517784
52000,0.07534791598469019,0.07270421143621206
53000,0.07410058291628957,0.07031329251639545
54000,0.07895077826827765,0.0772683694921434
55000,0.07392970931529999,0.07106790522485971
56000,0.07357350733876228,0.07177417521551252
57000,0.07370009158179164,0.0710110180824995
58000,0.07365092737972737,0.07066841284930706
59000,0.073368374010548,0.07112242111191154
60000,0.07221094961091876,0.06970225280337036
61000,0.07317186221294104,0.0701825233399868
62000,0.07285339844599366,0.07095903435721994
63000,0.07205211515724659,0.07033045570552349
64000,0.07265196403861046,0.06991812936961651
65000,0.07207227418199182,0.06914957285672427
66000,0.07138682766258717,0.06994210565276444
67000,0.07235397076234222,0.06914760860055685
68000,0.07207336385920644,0.06891118437424303
69000,0.07128855652734638,0.06978334394842386
70000,0.07125848146900535,0.06839611933752894
71000,0.07178174352645875,0.06947557543590664
72000,0.07250233553349972,0.0690949637889862
73000,0.07174759499728679,0.06876519155874848
74000,0.07011582159623504,0.06806977242231368
75000,0.07098374712094664,0.06773099695891142
76000,0.0705053128823638,0.06836492418125271
77000,0.0706194359511137,0.07023021009378136
78000,0.07051820760965347,0.06798526737466455
79000,0.0710402099173516,0.06872031759098172
80000,0.07091819012910128,0.06930126606673002
81000,0.07053595053777098,0.06847622156888246
82000,0.07083741040155292,0.06774237430840731
83000,0.07044309572130442,0.06785100147686898
84000,0.0697669523023069,0.06788186867907643
85000,0.07087576267123222,0.06936566990613938
86000,0.07070165633223952,0.0677168665640056
87000,0.07020308230444788,0.06834833063557744
88000,0.0696602063626051,0.06702155448682606
89000,0.06987947056815028,0.06805282903835178
90000,0.06951603635028004,0.06748229703679681
91000,0.07080028919875622,0.06829203242249787
92000,0.07060058075934648,0.06814803182706237
93000,0.07100233896821738,0.06748748789168894
94000,0.07130626719817519,0.06733712078258396
95000,0.07027275993302465,0.0681080501191318
96000,0.06967420089989901,0.06937960613332689
97000,0.06999458637088538,0.06816117663308978
98000,0.0701985147241503,0.06710912786051632
99000,0.07003011358343064,0.06863367395102977
100000,0.07078198397532105,0.06723550713062286
101000,0.07056674638390541,0.06849149327725172
102000,0.07037609267421066,0.06739629410766065
103000,0.07074173137359321,0.06671723631210626
104000,0.06943794327042997,0.06966505813784897
105000,0.07022012775018811,0.0660124041158706
106000,0.07070414885319769,0.06582026964984834
107000,0.07006631272472441,0.06768268247693777
108000,0.06951103582233191,0.06764264174737036
109000,0.07109594874829053,0.0670727705489844
110000,0.07043693273141981,0.06859919333457946
111000,0.06980468321591615,0.06760808830149471
112000,0.07010484406352044,0.06852681722119451
113000,0.07037877784855663,0.06775125852599741
114000,0.07065157157555223,0.0679264709185809
115000,0.07031918084993959,0.06658659132756292
116000,0.0700908277258277,0.06718494967184961
117000,0.06984015986323357,0.06811244835145772
118000,0.07033811622485518,0.06659862134605646
119000,0.06959525622054935,0.06831438091397285
120000,0.06961531929671765,0.06798289716243744
121000,0.06969755102135242,0.06773141938261688
122000,0.07102978809550405,0.06778044672310353
123000,0.07016826583072543,0.06769457413628698
124000,0.07053386249393225,0.06733282461203635
125000,0.06950412263721227,0.06586583488807082
126000,0.06999165888689458,0.0680825546309352
127000,0.06931124714761973,0.06658686757087708
128000,0.06973095404356718,0.06708523561619222
129000,0.07041668231040239,0.06883699687384069
130000,0.07037039608880878,0.06792540814168752
131000,0.06993958523310721,0.06794261096417904
132000,0.06970073898881674,0.06714692299813033
133000,0.07025830399431288,0.06702562044747173
134000,0.0696301734931767,0.06665616408362984
135000,0.07102505387738348,0.06705640612356364
136000,0.06985344864800572,0.06685272705182434
137000,0.06934220179915428,0.06683779279887676
138000,0.07032334850355983,0.06763007190823556
139000,0.07024298455938696,0.06701133469864726
140000,0.0700714631639421,0.06829753140360117
141000,0.0702391251847148,0.06721385806053877
142000,0.06981098993867636,0.06705637480318546
143000,0.07131029034219682,0.06752150070294738
144000,0.06940212173014879,0.06659182597883045
145000,0.06988376267626882,0.06695389976352453
146000,0.07039473734423518,0.06777134305238723
147000,0.06973254209756852,0.06886083370819687
148000,0.06912517968192697,0.06733006780594587
149000,0.06936473992280662,0.06692222902737557
150000,0.06960592273063958,0.06848025093600153
