iter_num,train_loss,val_loss
0,1.3175957818031312,1.3181848088502883
1000,0.28480074517428877,0.26810978274047376
2000,0.22300354658812285,0.20760087767988444
3000,0.1953572967648506,0.18944270799309015
4000,0.17236292066425085,0.15732556280493737
5000,0.14129324066638946,0.12845345786958934
6000,0.12596741039305925,0.10972618691250682
7000,0.11247718307748437,0.09580049637705088
8000,0.10381411967799067,0.09053623070940375
9000,0.10141503503918647,0.08732933446392417
10000,0.08363339575007558,0.07410947056859732
11000,0.08095228394120932,0.07426249811425806
12000,0.0792618142478168,0.07055675187706947
13000,0.08579271487891674,0.07467214007303119
14000,0.07653141352161764,0.06993610233068466
15000,0.07476843484863639,0.06848734631389379
16000,0.07451872520148754,0.06964998435601592
17000,0.07135441560298204,0.06663079765811562
18000,0.07266607793048024,0.06525665533542634
19000,0.07221325647830963,0.06610400671511889
20000,0.07118516786769033,0.06468487102165818
21000,0.07100324082374573,0.06634677884727716
22000,0.06874870005622506,0.0635360468737781
23000,0.06807388927787543,0.06320106258243323
24000,0.06887971562147141,0.06317836887016892
25000,0.0672167011462152,0.06227437951415777
26000,0.06691825950145722,0.06212258219346404
27000,0.06531760679930448,0.061227244567126034
28000,0.066823297560215,0.06242592783644795
29000,0.06485824395343662,0.06192605741135776
30000,0.06879203980788588,0.06328687050752342
31000,0.06469406893104315,0.06140609787777066
32000,0.06397000407800078,0.058981337575241925
33000,0.06282672477141023,0.059382223499938845
34000,0.06379659237340092,0.06000739112868905
35000,0.06243931832723319,0.05889908681064844
36000,0.06172909423708916,0.05861867844313383
37000,0.06261210109293461,0.06077271145768463
38000,0.0626289924569428,0.0578485449552536
39000,0.06140279017947614,0.05769153969362378
40000,0.060848654456436634,0.05601792669855058
41000,0.060623920805752275,0.05665759328380227
42000,0.06036518278904259,0.05649377382546663
43000,0.059876850118860604,0.05663640360534191
44000,0.059683110048994424,0.05764222029596567
45000,0.05961946048773825,0.05574687219597399
46000,0.05855496988631785,0.05614050068706274
47000,0.05910643579438329,0.05522808478027582
48000,0.05887731665186584,0.054752570623531935
49000,0.0589511103592813,0.05429018258862198
50000,0.058486464485526087,0.055503231182694436
51000,0.058094010557979345,0.05389695764146745
52000,0.05921617752686143,0.0543451936468482
53000,0.058132223442196845,0.054443010369315745
54000,0.05786590088531375,0.054717434767633674
55000,0.05802864179760218,0.0546041573099792
56000,0.05711979712359607,0.053139237128198145
57000,0.057852631067857145,0.053220883205533025
58000,0.05695868854597211,0.05314998465590179
59000,0.056935285905376075,0.053678104903548955
60000,0.05692391123250127,0.054010096218436957
61000,0.056671063605695966,0.05296199633553624
62000,0.055532654909417035,0.05322244859673083
63000,0.05619200617261231,0.05266106129437685
64000,0.05711774162761867,0.05354084090702236
65000,0.05696794409863651,0.053161421045660975
66000,0.05529107959941029,0.052325579613447186
67000,0.05560187730938196,0.05272320116870105
68000,0.05539812398329377,0.05224307900294661
69000,0.0551376370601356,0.05189918707497418
70000,0.05542755595780909,0.05223499401286245
71000,0.05497698792628944,0.05211934334039688
72000,0.05540393804386258,0.05164690656214953
73000,0.0549735631160438,0.05184992160461843
74000,0.055328628150746226,0.05152016672305763
75000,0.05498949743062258,0.05170553832687438
76000,0.05484424362517893,0.05238659137673676
77000,0.05491590921767056,0.05191100960411131
78000,0.05475230963900685,0.05126510795950889
79000,0.05439665729925036,0.05146167500689626
80000,0.054567978031933306,0.051262246310710906
81000,0.05375804322957992,0.050932115836068985
82000,0.054885713199153544,0.05124118095822632
83000,0.0545339459143579,0.05125213978625834
84000,0.054594027578830716,0.05156672347523272
85000,0.05375722727738321,0.05167561495862901
86000,0.05366121634468436,0.05134135779179633
87000,0.05408303721807897,0.05152527281269431
88000,0.05358220687508583,0.05174558953754604
89000,0.05413453459739685,0.05099954297952354
90000,0.05385289527475834,0.05093999135494232
91000,0.05365548923052847,0.05142728235945106
92000,0.055190021159127356,0.05171076326817274
93000,0.05383985185995698,0.0514697027374059
94000,0.05418070055730641,0.05086503013782203
95000,0.0538994598519057,0.05031003186106682
96000,0.05398402768746018,0.051056939382106065
97000,0.05430597998015583,0.051159189242869614
98000,0.05376996201463044,0.050656046276912094
99000,0.05443275818787515,0.050676338724792006
100000,0.053502348598092796,0.05116696988232434
101000,0.05431825110316277,0.05111094662919641
102000,0.0540364040825516,0.050826935593038795
103000,0.05353776516392827,0.05108938598074019
104000,0.054242933109402654,0.05104596784710884
105000,0.053780441280454394,0.050708930104970934
106000,0.05406436226889491,0.05113684094883501
107000,0.05419536978006363,0.05078164249286055
108000,0.05338358111679554,0.0508592970520258
109000,0.05390222286246717,0.05111866556853056
110000,0.05368334916979074,0.05116674724034965
111000,0.05380519944243133,0.05109147291816771
112000,0.05287840920127928,0.05083297668211162
113000,0.054395666984841225,0.05056135071255267
114000,0.05432858505472541,0.050658965280279515
115000,0.05407022108323872,0.05157675510086119
116000,0.053371614655479786,0.05072641281038523
117000,0.05390629100240767,0.050877124831080436
118000,0.05343699685484171,0.051506040539592506
119000,0.05409263650514185,0.051194163599982856
120000,0.05377499076351523,0.051024720249697564
121000,0.05395175629109144,0.050979271991178396
122000,0.05449018031358719,0.051025486953556534
123000,0.05443645451962948,0.05056095573119819
124000,0.05406025505624711,0.05148171797394752
125000,0.053535569991916415,0.05041024432517588
126000,0.053884028851985934,0.05080256659723818
127000,0.054195175435394045,0.05135656552761793
128000,0.05340185176022351,0.0513208315949887
129000,0.053904133051633836,0.05105520569905639
130000,0.05412978646159172,0.051066306106746194
131000,0.05334144561737776,0.05114213866367936
132000,0.05346282870694995,0.051798935797065494
133000,0.05410433441959322,0.05086660144850612
134000,0.05376025266759098,0.05105931272730231
135000,0.05363333082571626,0.050871866131201385
136000,0.053428694078698755,0.05051095983944833
137000,0.05375548109412193,0.05108086033165455
138000,0.053572559256106614,0.050739741319790484
139000,0.054085180066525934,0.05131682540848851
140000,0.0533384246006608,0.05131399642303586
141000,0.053610945077613,0.0510612614993006
142000,0.05410245528630912,0.051269295355305076
143000,0.053459454599767926,0.05071073324233293
144000,0.05398693084158003,0.051148550536483525
145000,0.05371319386176765,0.050587411403656
146000,0.05349445343390107,0.050866790091618895
